Date,Open,High,Low,Close,Adj Close,Volume
2013-10-23,10.000000,10.000000,10.000000,10.000000,9.558207,0
2013-10-24,10.000000,10.000000,10.000000,10.000000,9.558207,0
2013-10-25,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-10-28,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-10-29,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-10-30,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-10-31,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-01,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-04,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-05,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-06,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-07,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-08,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-11,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-12,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-13,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-14,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-15,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-18,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-19,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-20,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-11-21,10.010000,10.010000,10.010000,10.010000,9.567763,0
2013-11-22,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-11-25,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-11-26,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-11-27,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-11-29,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-02,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-03,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-04,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-05,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-06,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-09,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-10,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-11,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-12,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-13,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-16,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-17,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-18,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-19,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-20,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-23,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-24,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-26,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-27,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-30,10.020000,10.020000,10.020000,10.020000,9.577324,0
2013-12-31,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-02,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-03,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-06,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-07,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-08,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-09,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-10,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-13,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-14,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-15,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-16,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-17,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-21,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-22,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-23,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-24,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-27,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-28,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-29,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-30,10.020000,10.020000,10.020000,10.020000,9.579236,0
2014-01-31,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-03,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-04,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-05,10.020000,10.020000,10.020000,10.020000,9.580188,0
2014-02-06,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-07,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-10,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-11,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-12,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-13,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-14,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-18,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-19,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-20,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-21,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-24,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-25,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-26,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-27,10.030000,10.030000,10.030000,10.030000,9.589748,0
2014-02-28,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-03,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-04,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-05,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-06,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-07,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-10,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-11,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-12,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-13,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-14,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-17,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-18,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-19,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-20,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-21,10.020000,10.020000,10.020000,10.020000,9.581144,0
2014-03-24,10.020000,10.020000,10.020000,10.020000,9.581144,0
2014-03-25,10.020000,10.020000,10.020000,10.020000,9.581144,0
2014-03-26,10.020000,10.020000,10.020000,10.020000,9.581144,0
2014-03-27,10.020000,10.020000,10.020000,10.020000,9.581144,0
2014-03-28,10.030000,10.030000,10.030000,10.030000,9.590704,0
2014-03-31,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-01,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-02,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-03,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-04,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-07,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-08,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-09,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-10,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-11,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-14,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-15,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-16,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-17,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-21,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-22,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-23,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-24,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-25,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-28,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-29,10.030000,10.030000,10.030000,10.030000,9.591660,0
2014-04-30,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-01,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-02,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-05,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-06,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-07,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-08,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-09,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-12,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-13,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-14,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-15,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-16,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-19,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-20,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-21,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-22,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-23,10.030000,10.030000,10.030000,10.030000,9.592617,0
2014-05-27,10.040000,10.040000,10.040000,10.040000,9.602181,0
