Date,Open,High,Low,Close,Adj Close,Volume
2001-10-22,13.070000,13.070000,13.070000,13.070000,5.849784,0
2001-10-23,13.060000,13.060000,13.060000,13.060000,5.845312,0
2001-10-24,13.060000,13.060000,13.060000,13.060000,5.845312,0
2001-10-25,13.060000,13.060000,13.060000,13.060000,5.845312,0
2001-10-26,13.060000,13.060000,13.060000,13.060000,5.845312,0
2001-10-29,13.060000,13.060000,13.060000,13.060000,5.845312,0
2001-10-30,13.060000,13.060000,13.060000,13.060000,5.845312,0
2001-10-31,13.100000,13.100000,13.100000,13.100000,5.886199,0
2001-11-01,13.150000,13.150000,13.150000,13.150000,5.908661,0
2001-11-02,13.130000,13.130000,13.130000,13.130000,5.899679,0
2001-11-05,13.130000,13.130000,13.130000,13.130000,5.899679,0
2001-11-06,13.150000,13.150000,13.150000,13.150000,5.908661,0
2001-11-07,13.190000,13.190000,13.190000,13.190000,5.926637,0
2001-11-08,13.190000,13.190000,13.190000,13.190000,5.926637,0
2001-11-09,13.190000,13.190000,13.190000,13.190000,5.926637,0
2001-11-12,13.180000,13.180000,13.180000,13.180000,5.922141,0
2001-11-13,13.170000,13.170000,13.170000,13.170000,5.917648,0
2001-11-14,13.150000,13.150000,13.150000,13.150000,5.908661,0
2001-11-15,13.090000,13.090000,13.090000,13.090000,5.881703,0
2001-11-16,13.030000,13.030000,13.030000,13.030000,5.854745,0
2001-11-19,13.010000,13.010000,13.010000,13.010000,5.845756,0
2001-11-20,12.980000,12.980000,12.980000,12.980000,5.832281,0
2001-11-21,12.930000,12.930000,12.930000,12.930000,5.809808,0
2001-11-23,12.930000,12.930000,12.930000,12.930000,5.809808,0
2001-11-26,12.920000,12.920000,12.920000,12.920000,5.805319,0
2001-11-27,12.900000,12.900000,12.900000,12.900000,5.796330,0
2001-11-28,12.900000,12.900000,12.900000,12.900000,5.796330,0
2001-11-29,12.910000,12.910000,12.910000,12.910000,5.800829,0
2001-11-30,12.880000,12.880000,12.880000,12.880000,5.825247,0
2001-12-03,12.870000,12.870000,12.870000,12.870000,5.820725,0
2001-12-04,12.890000,12.890000,12.890000,12.890000,5.829770,0
2001-12-05,12.840000,12.840000,12.840000,12.840000,5.807157,0
2001-12-06,12.800000,12.800000,12.800000,12.800000,5.789065,0
2001-12-07,12.720000,12.720000,12.720000,12.720000,5.752882,0
2001-12-10,12.720000,12.720000,12.720000,12.720000,5.752882,0
2001-12-11,12.720000,12.720000,12.720000,12.720000,5.752882,0
2001-12-12,12.720000,12.720000,12.720000,12.720000,5.752882,0
2001-12-13,12.700000,12.700000,12.700000,12.700000,5.743836,0
2001-12-14,12.700000,12.700000,12.700000,12.700000,5.743836,0
2001-12-17,12.620000,12.620000,12.620000,12.620000,5.707655,0
2001-12-18,12.630000,12.630000,12.630000,12.630000,5.712181,0
2001-12-19,12.660000,12.660000,12.660000,12.660000,5.725745,0
2001-12-20,12.670000,12.670000,12.670000,12.670000,5.730270,0
2001-12-21,12.680000,12.680000,12.680000,12.680000,5.734794,0
2001-12-24,12.680000,12.680000,12.680000,12.680000,5.734794,0
2001-12-26,12.680000,12.680000,12.680000,12.680000,5.734794,0
2001-12-27,12.680000,12.680000,12.680000,12.680000,5.734794,0
2001-12-28,12.680000,12.680000,12.680000,12.680000,5.734794,0
2001-12-31,12.680000,12.680000,12.680000,12.680000,5.757950,0
2002-01-02,12.690000,12.690000,12.690000,12.690000,5.762494,0
2002-01-03,12.720000,12.720000,12.720000,12.720000,5.776117,0
2002-01-04,12.720000,12.720000,12.720000,12.720000,5.776117,0
2002-01-07,12.740000,12.740000,12.740000,12.740000,5.785194,0
2002-01-08,12.770000,12.770000,12.770000,12.770000,5.798821,0
2002-01-09,12.790000,12.790000,12.790000,12.790000,5.807903,0
2002-01-10,12.830000,12.830000,12.830000,12.830000,5.826063,0
2002-01-11,12.880000,12.880000,12.880000,12.880000,5.848772,0
2002-01-14,12.900000,12.900000,12.900000,12.900000,5.857855,0
2002-01-15,12.910000,12.910000,12.910000,12.910000,5.862397,0
2002-01-16,12.950000,12.950000,12.950000,12.950000,5.880559,0
2002-01-17,12.940000,12.940000,12.940000,12.940000,5.876015,0
2002-01-18,12.930000,12.930000,12.930000,12.930000,5.871472,0
2002-01-22,12.920000,12.920000,12.920000,12.920000,5.866934,0
2002-01-23,12.910000,12.910000,12.910000,12.910000,5.862397,0
2002-01-24,12.890000,12.890000,12.890000,12.890000,5.853320,0
2002-01-25,12.850000,12.850000,12.850000,12.850000,5.835149,0
2002-01-28,12.840000,12.840000,12.840000,12.840000,5.830605,0
2002-01-29,12.850000,12.850000,12.850000,12.850000,5.835149,0
2002-01-30,12.850000,12.850000,12.850000,12.850000,5.835149,0
2002-01-31,12.850000,12.850000,12.850000,12.850000,5.858400,0
2002-02-01,12.860000,12.860000,12.860000,12.860000,5.862954,0
2002-02-04,12.880000,12.880000,12.880000,12.880000,5.872078,0
2002-02-05,12.890000,12.890000,12.890000,12.890000,5.876642,0
2002-02-06,12.900000,12.900000,12.900000,12.900000,5.881193,0
2002-02-07,12.890000,12.890000,12.890000,12.890000,5.876642,0
2002-02-08,12.900000,12.900000,12.900000,12.900000,5.881193,0
2002-02-11,12.900000,12.900000,12.900000,12.900000,5.881193,0
2002-02-12,12.900000,12.900000,12.900000,12.900000,5.881193,0
2002-02-13,12.880000,12.880000,12.880000,12.880000,5.872078,0
2002-02-14,12.890000,12.890000,12.890000,12.890000,5.876642,0
2002-02-15,12.910000,12.910000,12.910000,12.910000,5.885758,0
2002-02-19,12.910000,12.910000,12.910000,12.910000,5.885758,0
2002-02-20,12.920000,12.920000,12.920000,12.920000,5.890313,0
2002-02-21,12.930000,12.930000,12.930000,12.930000,5.894871,0
2002-02-22,12.960000,12.960000,12.960000,12.960000,5.908550,0
2002-02-25,12.960000,12.960000,12.960000,12.960000,5.908550,0
2002-02-26,12.950000,12.950000,12.950000,12.950000,5.903989,0
2002-02-27,12.960000,12.960000,12.960000,12.960000,5.908550,0
2002-02-28,12.970000,12.970000,12.970000,12.970000,5.934176,0
2002-03-01,12.930000,12.930000,12.930000,12.930000,5.915868,0
2002-03-04,12.910000,12.910000,12.910000,12.910000,5.906723,0
2002-03-05,12.900000,12.900000,12.900000,12.900000,5.902143,0
2002-03-06,12.900000,12.900000,12.900000,12.900000,5.902143,0
2002-03-07,12.840000,12.840000,12.840000,12.840000,5.874687,0
2002-03-08,12.780000,12.780000,12.780000,12.780000,5.847240,0
2002-03-11,12.770000,12.770000,12.770000,12.770000,5.842666,0
2002-03-12,12.760000,12.760000,12.760000,12.760000,5.838089,0
2002-03-13,12.760000,12.760000,12.760000,12.760000,5.838089,0
2002-03-14,12.720000,12.720000,12.720000,12.720000,5.819792,0
2002-03-15,12.720000,12.720000,12.720000,12.720000,5.819792,0
2002-03-18,12.720000,12.720000,12.720000,12.720000,5.819792,0
2002-03-19,12.710000,12.710000,12.710000,12.710000,5.815211,0
2002-03-20,12.690000,12.690000,12.690000,12.690000,5.806066,0
2002-03-21,12.670000,12.670000,12.670000,12.670000,5.796914,0
2002-03-22,12.660000,12.660000,12.660000,12.660000,5.792337,0
2002-03-25,12.650000,12.650000,12.650000,12.650000,5.787760,0
2002-03-26,12.660000,12.660000,12.660000,12.660000,5.792337,0
2002-03-27,12.660000,12.660000,12.660000,12.660000,5.792337,0
2002-03-28,12.650000,12.650000,12.650000,12.650000,5.811172,0
2002-04-01,12.650000,12.650000,12.650000,12.650000,5.811172,0
2002-04-02,12.650000,12.650000,12.650000,12.650000,5.811172,0
2002-04-03,12.670000,12.670000,12.670000,12.670000,5.820364,0
2002-04-04,12.700000,12.700000,12.700000,12.700000,5.834140,0
2002-04-05,12.730000,12.730000,12.730000,12.730000,5.847921,0
2002-04-08,12.740000,12.740000,12.740000,12.740000,5.852511,0
2002-04-09,12.760000,12.760000,12.760000,12.760000,5.861701,0
2002-04-10,12.770000,12.770000,12.770000,12.770000,5.866298,0
2002-04-11,12.800000,12.800000,12.800000,12.800000,5.880076,0
2002-04-12,12.810000,12.810000,12.810000,12.810000,5.884675,0
2002-04-15,12.820000,12.820000,12.820000,12.820000,5.889267,0
2002-04-16,12.800000,12.800000,12.800000,12.800000,5.880076,0
2002-04-17,12.780000,12.780000,12.780000,12.780000,5.870890,0
2002-04-18,12.780000,12.780000,12.780000,12.780000,5.870890,0
2002-04-19,12.780000,12.780000,12.780000,12.780000,5.870890,0
2002-04-22,12.780000,12.780000,12.780000,12.780000,5.870890,0
2002-04-23,12.810000,12.810000,12.810000,12.810000,5.884675,0
2002-04-24,12.840000,12.840000,12.840000,12.840000,5.898448,0
2002-04-25,12.860000,12.860000,12.860000,12.860000,5.907638,0
2002-04-26,12.860000,12.860000,12.860000,12.860000,5.907638,0
2002-04-29,12.860000,12.860000,12.860000,12.860000,5.907638,0
2002-04-30,12.860000,12.860000,12.860000,12.860000,5.930699,0
2002-05-01,12.870000,12.870000,12.870000,12.870000,5.935311,0
2002-05-02,12.860000,12.860000,12.860000,12.860000,5.930699,0
2002-05-03,12.880000,12.880000,12.880000,12.880000,5.939925,0
